RIST 3.99.10
RUSLE Storm Output Table for Period of Data Processed.

Date        PRECIP  DURATION     MAX_5    MAX_10    MAX_15    MAX_30    MAX_60          ENERGY                    EI30
MO/DA/YR        mm       hrs     mm/hr     mm/hr     mm/hr     mm/hr     mm/hr           MJ/ha             MJ*mm/ha*hr
----------------------------------------------------------------------------------------------------------------------
11/07/2010   25.16     27.50     4.848     4.800     4.800     4.376     3.188           3.971                  17.376
11/15/2010   42.01     44.75     7.152     6.072     5.648     5.192     4.800           6.770                  35.148
11/21/2010   29.00     23.50     4.848     4.800     4.800     4.408     3.620           4.602                  20.284
11/30/2010   21.93     28.42     4.704     2.400     2.400     2.400     2.400           3.389                   8.134
12/22/2010   78.85     67.00    10.164     8.388     7.200     6.032     5.394          13.121                  79.145
01/10/2011   12.84     19.33     2.400     2.400     2.400     2.040     1.820           1.979                   4.036
03/15/2011   39.06     58.50     4.848     3.792     3.328     2.864     2.620           6.059                  17.354
05/14/2011   51.49     33.92    19.200    19.200    16.960    12.928     8.464           8.936                 115.530
05/27/2011   68.11     24.83    21.453    15.600    13.944    12.008    11.204          12.759                 153.207
06/05/2011   27.43     20.92    48.606    39.652    28.915    17.577    11.593           5.367                  94.336
06/07/2011   46.31     31.00    14.520    11.892    10.392     9.964     8.778           8.519                  84.881
06/10/2011   17.46     27.00    12.096     9.600     8.000     5.900     3.750           2.891                  17.055
06/18/2011   46.94     14.58    26.760    21.600    20.040    18.068    13.106           8.894                 160.691
06/23/2011   56.31     15.08    68.173    58.558    49.523    45.344    24.674          13.074                 592.833
07/11/2011   13.02      1.17    60.504    50.433    41.778    24.506    12.828           3.213                  78.743
07/15/2011   21.18     11.25    33.600    33.600    31.942    24.483    13.431           4.494                 110.028
07/19/2011   21.06     13.00     7.200     7.200     7.200     5.652     4.996           3.470                  19.610
07/23/2011   40.30     24.75     9.648     9.600     9.600     9.200     7.440           6.945                  63.895
08/05/2011   18.31      5.50    17.498    15.468    11.912    10.301     7.550           3.427                  35.298
08/07/2011   26.85     33.83     9.600     9.600     8.272     5.740     4.216           4.493                  25.790
08/15/2011   18.61      8.58    16.608    12.384    10.656     9.236     5.838           3.305                  30.523
08/27/2011   17.41     12.75    90.130    52.657    39.105    26.542    16.216           4.324                 114.753
09/04/2011   41.89     25.08    44.491    37.095    29.190    19.139    13.113           8.283                 158.531
09/17/2011  190.81     49.00    19.440    15.672    14.448    14.384    12.368          36.320                 522.422
10/07/2011   39.36     11.58    14.520    12.132    10.664     9.180     7.170           6.978                  64.058
10/19/2011   15.46     16.25     4.848     3.792     3.328     3.200     2.396           2.406                   7.698
10/25/2011   53.46     28.67     7.248     7.200     6.400     5.600     4.836           8.752                  49.009
11/04/2011   39.70     93.25     4.848     3.504     2.464     2.400     2.020           6.129                  14.709
12/16/2011   13.25     14.50     4.848     3.780     4.016     2.808     2.596           2.071                   5.815
03/04/2012   13.05     24.50     4.848     3.624     3.216     2.400     1.824           2.019                   4.847
04/04/2012   21.75     16.25    12.120     9.780     8.120     6.400     4.824           3.764                  24.090
04/07/2012   19.75     16.08    12.200    10.800     9.008     7.248     5.448           3.353                  24.303
04/11/2012   13.28     17.83     4.848     3.792     3.328     2.464     1.844           2.060                   5.077
04/19/2012   23.19     35.08     7.344     6.072     5.648     4.336     4.132           3.773                  16.359
04/21/2012   21.92     17.92     7.376     5.952     4.768     3.584     2.820           3.493                  12.518
04/23/2012   18.23     30.08     7.200     7.200     7.200     5.192     3.968           2.980                  15.474
05/20/2012   35.94     30.67     4.848     3.720     3.984     3.584     2.992           5.604                  20.085
06/04/2012   44.51     10.00    12.572    10.836    10.336     9.208     8.434           8.414                  77.476
06/10/2012   17.15     22.42    16.560    10.680     9.536     6.832     3.612           2.914                  19.910
06/11/2012   35.13     35.75    10.044     9.600     8.912     6.125     4.863           5.999                  36.743
07/06/2012   11.26      1.67    60.365    53.400    39.512    20.528    10.498           2.810                  57.679
07/10/2012   22.16     30.00    31.524    22.899    17.778    11.401     9.507           4.291                  48.926
07/12/2012   38.53     19.58    28.443    17.318    13.096    10.528     7.426           7.464                  78.586
07/14/2012   28.14     17.83    15.048    13.524    12.907     8.768     7.390           5.181                  45.424
07/20/2012   49.86     16.67    22.712    20.532    17.704    12.468    10.396           9.859                 122.925
07/30/2012   19.48     14.00     7.200     7.200     7.200     6.472     5.424           3.368                  21.799
08/22/2012   14.97     11.58     9.720     8.472     7.256     6.000     4.820           2.650                  15.898
08/30/2012  105.70     43.25    14.600    14.400    12.928    10.488     9.244          19.615                 205.722
09/01/2012   17.09     12.33     7.152     6.072     5.648     4.824     3.972           2.748                  13.255
09/12/2012   52.37     13.75    12.120     9.756     9.704     9.212     8.006           9.462                  87.166
09/19/2012   15.97     12.17     7.104     5.160     4.816     4.800     4.604           2.712                  13.019
09/24/2012   25.01      7.92    14.550    10.803    10.450     8.792     7.828           4.665                  41.016
09/25/2012   58.92     39.08    24.240    19.556    16.720    13.683    12.025          10.778                 147.476
09/29/2012   30.74     21.58    11.952    10.992    10.528    10.384     8.612           5.458                  56.671
09/30/2012   43.10     55.58    14.520    13.224    12.136    12.020    10.598           7.725                  92.851
10/15/2012   64.85     28.42     9.600     9.600     9.600     8.400     6.800          10.954                  92.017
10/26/2012   48.00     63.00     7.104     5.088     4.800     4.000     3.000           7.517                  30.069
11/10/2012  115.62     63.33    21.790    16.595    14.087    11.584    10.808          21.548                 249.611
11/26/2012   94.95     71.92    12.208    10.848     8.800     7.264     6.624          16.213                 117.773
01/14/2013   21.45     34.33     2.400     2.400     1.680     1.600     1.416           3.318                   5.308
01/20/2013   29.32     27.50     4.848     3.888     3.328     2.840     2.420           4.652                  13.212
01/21/2013   12.88     12.25     2.400     2.400     2.400     2.000     1.800           1.979                   3.957
02/11/2013   13.63     17.33     4.848     3.576     3.184     2.792     2.596           2.132                   5.952
02/23/2013   14.98     26.67     4.848     3.624     2.544     1.600     1.392           2.324                   3.718
03/09/2013   13.65     33.08     4.848     4.800     3.216     3.192     2.192           2.153                   6.872
03/30/2013   32.42     26.08     4.848     4.800     3.920     3.192     2.828           5.109                  16.307
04/11/2013   23.59     32.25     7.376     5.952     4.768     3.592     3.192           3.767                  13.530
04/19/2013   46.54     26.17    19.616    16.896    12.651     9.960     7.176           8.239                  82.058
04/27/2013   17.43     19.25     7.248     6.024     4.880     3.992     3.196           2.823                  11.270
05/05/2013   17.24     28.08    16.608    12.198    10.984     8.692     6.962           3.007                  26.137
05/10/2013   32.07     29.42    12.120     9.732     8.800     8.000     7.418           5.536                  44.288
05/16/2013   55.89     40.83     7.248     6.024     5.616     4.832     4.052           9.104                  43.990
05/19/2013   23.25      9.58    12.048    10.824     9.792     7.780     5.684           4.098                  31.883
05/23/2013   34.54     31.00     7.248     6.024     4.936     4.408     3.220           5.521                  24.337
06/09/2013   20.35      8.67     9.648     9.600     9.600     8.852     8.012           3.733                  33.045
06/23/2013   43.26     12.33    38.436    35.650    32.828    19.109    12.594           8.556                 163.509
06/27/2013   37.87     28.42    14.256    11.328    10.448     8.392     6.396           6.606                  55.439
07/17/2013   19.19      3.50    26.160    21.660    18.331    15.688    12.017           3.896                  61.122
07/23/2013   16.54      5.08    14.520    12.276    10.584     8.792     7.996           3.183                  27.985
07/24/2013   17.74      7.75    28.464    21.893    17.548    12.374     8.163           3.449                  42.677
07/26/2013   20.86     10.67    53.402    38.061    31.465    18.418     9.588           4.739                  87.284
08/13/2013   35.19     10.92    57.054    46.767    43.178    36.469    21.222           7.708                 281.100
08/19/2013   27.77      8.58    47.555    44.509    42.361    29.436    17.202           6.096                 179.443
08/23/2013   19.32      5.00    14.448    13.224    12.216    11.560     9.996           3.651                  42.204
08/24/2013   47.51     36.33    27.326    25.322    23.911    17.232    15.486           9.062                 156.160
08/27/2013   18.72     11.25    19.200    19.200    17.488    13.552     8.788           3.472                  47.048
09/08/2013   16.39     10.17    11.952    10.992    10.528     9.640     9.224           3.067                  29.565
09/10/2013   24.17     17.33    16.656    13.616    13.560    11.188     8.044           4.379                  48.994
09/29/2013   15.94     24.58     4.800     4.800     4.096     3.640     3.392           2.540                   9.246
10/09/2013   48.10     39.42     9.808     9.600     9.600     8.392     7.608           8.411                  70.587
10/12/2013   16.14     10.92     7.248     6.072     4.936     4.008     3.272           2.596                  10.403
10/23/2013   28.49     13.17     9.648     8.424     7.360     6.032     4.836           4.846                  29.229
10/29/2013   42.66     30.92    12.120    10.104    10.432     7.648     6.820           7.348                  56.200
11/03/2013   17.08     13.00     7.200     7.200     6.480     6.104     4.400           2.774                  16.934
11/08/2013   41.57     28.17     9.720     8.592     8.128     7.232     5.870           7.107                  51.396
11/14/2013   29.56     19.58     7.248     5.832     4.688     3.576     3.204           4.665                  16.684
11/19/2013   17.44     14.00     7.376     5.952     4.688     3.576     2.768           2.781                   9.945
11/21/2013   15.72     12.17     7.376     5.952     4.688     3.284     3.020           2.658                   8.730
12/24/2013   51.87     49.83     7.248     7.200     6.608     5.992     5.600           8.748                  52.415
01/04/2014   58.68     32.83     7.248     7.200     6.400     5.640     4.832           9.727                  54.860
01/14/2014   20.85     20.67     4.848     4.800     3.216     2.800     2.412           3.270                   9.155
01/17/2014   18.57     19.25     4.848     3.624     2.544     2.408     1.820           2.882                   6.940
01/18/2014   37.57     47.67     7.344     6.072     5.648     4.832     3.816           5.991                  28.948
01/30/2014  157.67     70.42     9.504     7.200     7.200     6.400     6.192          26.890                 172.093
02/07/2014   49.13     56.33     7.320     7.200     6.320     5.252     5.004           8.073                  42.400
02/10/2014   36.01     39.50     7.344     7.200     6.544     5.992     5.424           5.991                  35.895
02/16/2014   38.83     31.08     7.200     7.200     6.544     6.072     4.660           6.510                  39.528
02/19/2014   38.63     29.75    12.036     8.562     6.588     5.740     4.252           6.312                  36.230
02/21/2014   29.41     18.58     7.344     6.324     5.648     4.800     4.400           4.897                  23.504
03/01/2014   18.48     17.75     4.848     4.800     4.208     3.192     3.016           2.904                   9.271
03/22/2014   65.73     35.58     7.248     6.024     4.880     4.408     3.804          10.799                  47.602
04/18/2014   26.54     17.58     9.720     7.332     6.400     5.992     5.432           4.586                  27.479
04/27/2014   16.07     22.92     9.504     7.248     6.432     5.192     4.960           2.711                  14.077
05/11/2014   38.33     10.42    23.904    22.176    20.768    17.188    12.778           7.617                 130.917
05/27/2014   14.93      6.83     7.400     6.000     4.800     4.800     3.400           2.466                  11.835
06/23/2014   25.92     18.92    24.120    22.121    20.001    11.611     7.184           5.039                  58.506
06/24/2014   16.11     18.42     9.696     9.600     8.976     7.392     5.220           2.818                  20.829
06/29/2014   47.89     15.17    26.199    18.354    17.682    14.811     9.409           9.089                 134.615
07/02/2014   16.25     19.50    24.236    19.138    18.295    12.647     8.520           3.040                  38.447
07/07/2014   28.25     30.25    11.808    10.704    10.336     8.768     7.588           4.959                  43.481
07/09/2014   18.44     17.17    26.520    24.553    23.129    16.700     9.730           3.615                  60.363
07/12/2014   14.67      5.08    14.436    11.058     9.772     7.736     6.251           2.647                  20.479
07/21/2014   36.07     15.00    21.758    19.255    16.379    13.312     8.381           6.756                  89.940
08/04/2014   18.89     14.00     9.504     7.500     7.216     6.008     5.416           3.296                  19.805
08/12/2014   61.21     31.50    39.658    35.883    31.686    24.847    17.973          12.370                 307.354
08/30/2014   13.78     17.00     7.200     7.200     6.608     4.800     3.804           2.308                  11.078
08/31/2014   35.78     14.50    33.749    28.033    24.859    20.792    13.416           7.075                 147.102
09/09/2014   15.21      5.83    12.048    10.872     9.680     8.512     7.800           2.907                  24.742
09/21/2014   17.99      7.42    31.466    25.381    22.473    19.261    10.983           4.057                  78.149
10/13/2014   45.99     16.33    14.520    12.160    11.184    10.448     9.814           8.889                  92.867
10/21/2014   13.37      8.17    12.000    12.000    12.000     9.224     5.624           2.314                  21.349
10/22/2014   15.81     15.42     4.848     3.888     3.184     2.504     1.996           2.456                   6.150
11/03/2014  236.07    124.25    14.400    14.400    13.072    10.496     9.404          40.640                 426.557
11/10/2014   29.85     48.58     4.800     4.800     4.096     3.600     3.196           4.638                  16.698
11/15/2014   23.06     27.17     9.504     8.304     7.936     6.768     6.212           3.983                  26.958
11/30/2014   38.14     22.83     9.648     8.424     8.016     7.608     7.600           6.753                  51.373
12/03/2014   15.31     24.33     7.320     4.860     4.800     3.640     3.620           2.474                   9.005
01/16/2015   39.56     31.25     7.104     5.088     4.192     3.688     3.024           6.356                  23.439
03/25/2015   45.08     41.08     7.248     7.200     7.200     5.984     4.820           7.391                  44.226
04/23/2015   23.70     16.17     9.648     8.304     7.208     6.320     3.788           3.995                  25.251
05/14/2015   40.66     24.42    11.856     8.916     7.208     5.992     5.396           6.849                  41.038
05/19/2015   81.19     28.00    21.636    18.018    16.812    14.892    13.628          14.980                 223.078
05/22/2015   24.98     32.92     4.800     4.800     4.144     4.080     3.800           3.909                  15.948
06/06/2015   37.83      6.17    66.640    48.258    38.520    31.859    18.964           8.801                 280.378
06/14/2015   19.78      8.92    26.590    21.867    17.773     9.551     7.462           3.840                  36.675
06/15/2015   42.84     35.83    19.236    16.199    13.621     9.210     6.201           7.206                  66.368
07/08/2015   23.54     11.58    84.299    74.177    64.965    40.021    21.174           5.940                 237.727
07/22/2015   19.08      5.33    87.204    66.834    49.601    26.614    14.570           4.765                 126.807
07/23/2015   18.24      7.75    30.960    26.409    23.379    16.596     8.848           4.014                  66.624
07/29/2015   25.26     19.08    42.792    35.796    33.464    25.053    15.284           5.308                 132.986
07/30/2015   35.39     14.58    22.180    20.540    18.113    13.833     9.761           6.831                  94.489
08/01/2015   31.70     16.75     7.152     5.976     5.584     5.192     4.820           5.159                  26.786
08/04/2015   15.82      8.58    12.540    10.860     9.640     7.252     6.826           2.805                  20.341
08/08/2015   18.08     13.42   115.145    73.678    51.411    26.654    14.119           4.386                 116.911
08/14/2015   20.39     15.17    21.312    15.168    12.976    11.664    10.070           4.016                  46.839
08/16/2015   12.70     19.00     4.800     4.800     4.000     3.200     2.792           2.001                   6.402
08/18/2015   25.21     15.75    46.051    35.172    30.862    20.551    11.963           5.403                 111.046
09/02/2015   13.75     21.08    30.213    27.002    19.601    12.593     6.876           2.938                  36.992
09/03/2015   16.38      5.50    16.848    16.800    16.112    14.400    11.398           3.299                  47.499
09/04/2015   31.21     32.83    14.160     9.600     7.328     6.392     4.996           5.427                  34.688
09/14/2015   50.93     16.50    16.976    15.552    14.368    12.859    12.184           9.863                 126.820
09/23/2015   52.42     35.67    16.950    13.203    12.850    10.049     9.240           9.223                  92.687
10/12/2015   83.30     66.42    12.048    12.000    11.200    10.440     8.576          13.779                 143.854
10/16/2015   16.12     15.67     7.248     6.072     4.848     4.000     3.596           2.606                  10.425
01/11/2016   38.51     19.25     7.248     7.200     6.400     5.600     4.804           6.361                  35.621
02/09/2016   14.80     19.83     7.320     4.692     3.304     2.348     1.762           2.318                   5.444
02/16/2016   18.09     22.08     9.504     7.560     6.384     5.316     4.232           3.049                  16.206
02/27/2016   29.29     54.50     4.848     4.800     4.208     3.208     2.400           4.600                  14.755
03/02/2016   19.82     18.50     4.848     4.800     3.200     2.752     2.180           3.128                   8.608
03/05/2016   35.63     42.25     9.648     8.424     7.312     6.808     6.232           6.033                  41.075
03/07/2016   23.05     24.67     4.848     4.800     4.208     3.244     3.204           3.731                  12.102
04/08/2016   35.40     34.83     7.248     6.072     4.816     2.800     2.596           5.496                  15.388
04/17/2016   18.26     14.17     4.848     4.800     4.096     4.056     3.404           2.895                  11.742
04/26/2016   13.43     21.58     4.848     3.672     3.248     2.352     1.976           2.101                   4.942
05/12/2016   26.82     37.42     4.848     4.800     4.800     4.448     4.004           4.351                  19.353
05/23/2016   18.34     14.00    12.000    12.000    10.400     8.968     6.240           3.180                  28.518
05/29/2016   21.81     30.08    14.352    13.590    12.808     8.588     6.172           3.943                  33.859
05/31/2016   22.31     19.33    12.048    10.872     9.616     7.592     6.196           3.816                  28.970
06/07/2016   13.90      9.33    12.158     9.960     8.040     7.568     6.760           2.625                  19.869
06/11/2016   19.18      9.58    16.950    13.335    12.000     8.924     6.622           3.494                  31.177
06/14/2016   25.86     22.58     7.152     5.976     5.584     5.584     5.192           4.354                  24.312
06/16/2016   33.53     12.50    74.580    49.006    35.417    20.165    10.678           6.895                 139.044
06/25/2016   21.05      2.08    57.600    57.600    46.282    26.904    16.857           4.899                 131.802
06/26/2016   17.16      4.92    14.448    13.380    13.616    12.820    11.776           3.449                  44.211
06/30/2016   40.57     13.08    56.859    44.030    39.753    27.103    15.131           9.276                 251.421
07/12/2016   37.08     37.25    50.865    38.535    30.136    15.765     8.078           7.265                 114.535
07/21/2016   25.53     10.42   111.169    95.912    81.941    49.036    25.138           6.932                 339.904
07/30/2016   67.92     22.83   104.459    93.944    76.109    47.482    25.068          15.206                 722.002
08/05/2016   46.80     14.17    14.448    13.224    12.816    11.648    10.808           8.897                 103.628
08/09/2016   77.38     20.42    52.176    39.884    31.917    20.359    11.347          15.524                 316.049
08/20/2016   15.16      9.83    16.958    14.419    11.459     7.293     4.811           2.597                  18.941
08/21/2016   24.61      8.00    34.080    24.490    18.903    12.516     7.869           4.976                  62.283
08/29/2016   38.22      9.92    75.006    65.666    60.061    45.538    26.901           9.018                 410.656
09/16/2016   36.69     15.67    14.520    12.132    11.120    10.472     9.616           6.908                  72.338
10/14/2016   31.64     21.83    14.352    13.272    12.848    11.552     8.032           5.622                  64.947
10/19/2016   28.29     29.25     7.248     5.904     4.752     4.040     3.584           4.550                  18.381
10/24/2016   16.08     26.33     7.248     6.024     4.928     4.800     4.404           2.617                  12.560
11/05/2016   58.53     56.75     9.552     8.664     8.784     8.080     7.224           9.705                  78.415
11/18/2016   19.05     25.50     4.848     3.792     4.016     3.608     3.200           2.996                  10.808
02/05/2017   16.17     21.42     7.320     4.860     4.040     2.804     2.376           2.620                   7.345
02/28/2017   30.84     22.33     4.848     4.800     4.800     3.672     3.420           4.918                  18.058
03/04/2017   18.92     47.92     4.848     3.960     3.968     3.136     2.580           2.975                   9.329
04/04/2017   14.85     19.92     7.104     5.160     3.984     3.216     2.216           2.339                   7.524
04/25/2017   92.15     74.33     9.720     7.260     6.480     5.692     5.034          14.677                  83.539
05/14/2017   26.70      9.00     9.720     7.380     7.136     5.992     5.384           4.649                  27.858
06/06/2017   16.78     18.33    16.920    14.760    12.840     8.720     4.824           3.076                  26.822
06/24/2017   33.85     12.00    14.600    13.200    11.475    10.388     9.582           6.524                  67.772
06/28/2017   32.28      7.58    16.920    14.640    13.704    12.480     9.862           6.424                  80.167
06/30/2017   16.20      3.33    21.720    19.440    17.760    15.280    10.792           3.282                  50.149
07/07/2017    8.66      0.42    53.530    47.521    33.049    17.320     8.660           2.319                  40.171
07/09/2017   25.85     13.17    27.797    23.976    18.328    16.762    11.893           5.497                  92.134
07/13/2017   20.14      9.42    19.440    14.580    12.200     9.428     6.238           3.662                  34.522
07/21/2017   20.69      3.75    45.148    38.316    34.024    21.220    18.475           4.908                 104.155
07/24/2017   41.01     12.25    14.400    14.400    13.600    12.000    11.604           7.939                  95.263
07/30/2017   26.13      6.67    21.636    18.258    15.972    14.378    10.651           5.338                  76.752
08/04/2017   26.52      4.25    74.816    65.753    58.966    36.262    18.131           6.425                 232.981
08/06/2017   19.79      9.50    57.639    38.036    27.358    17.599    13.555           4.253                  74.854
08/19/2017   44.86     25.17    82.579    57.417    52.109    27.222    13.807           9.472                 257.847
09/01/2017   20.71     15.50    21.672    14.724    10.776     6.748     5.938           3.651                  24.639
09/02/2017   23.95     21.92    35.876    26.074    22.848    13.658     7.269           4.584                  62.613
09/09/2017   46.54     37.08     9.504     7.560     7.232     6.448     5.384           7.471                  48.172
09/11/2017   81.13     17.58    14.400    14.400    12.864    11.668    11.184          15.338                 178.966
09/15/2017   22.65     20.25     7.200     7.200     7.200     5.632     4.428           3.713                  20.912
10/22/2017   12.72     15.25     7.152     5.976     5.584     4.792     4.192           2.078                   9.959
11/05/2017   68.01     25.67     9.648     8.424     8.016     7.592     7.024          11.908                  90.408
11/12/2017   13.49     15.50     4.848     4.800     4.000     3.284     2.800           2.143                   7.039
12/10/2017   56.44     51.50     9.552     8.724     8.016     6.032     5.040           9.262                  55.869
12/26/2017   39.94     33.58     7.320     4.932     3.464     3.236     2.614           6.419                  20.773
01/08/2018   46.69     39.92     9.600     9.600     8.080     7.200     5.832           8.040                  57.889
02/01/2018   23.31     30.58     4.848     3.888     3.184     2.464     1.812           3.634                   8.954
03/11/2018   24.43     32.58     7.248     6.072     4.816     4.120     3.624           3.941                  16.237
03/29/2018   60.08     55.00    10.164     8.388     7.168     6.384     5.832          10.081                  64.357
04/11/2018   43.12     37.92     7.152     5.976     5.584     5.192     4.596           6.970                  36.191
04/15/2018   23.48     12.08     7.152     5.976     5.584     5.192     4.624           3.915                  20.327
04/26/2018   13.56      5.17    16.800    16.800    14.000     7.616     7.580           2.690                  20.486
04/29/2018   16.56     13.33    14.496    12.144     9.696     6.786     3.983           3.046                  20.671
05/03/2018   16.18     24.25    16.950    13.335    10.778     8.445     5.663           2.941                  24.841
05/06/2018   12.92      3.92    41.275    33.527    25.990    15.139     8.569           2.683                  40.624
05/11/2018   13.98      8.08     9.504     8.304     7.936     6.032     5.180           2.466                  14.874
05/15/2018   23.92     15.67     7.200     7.200     6.544     6.064     5.052           3.948                  23.943
05/16/2018   14.78      8.67    12.000    12.000    12.000     9.968     7.842           2.666                  26.571
05/23/2018   44.43     16.92    16.848    15.804    14.416    10.720     8.582           8.186                  87.756
06/12/2018   18.37      3.33    16.944    15.672    15.248    13.720    11.214           3.632                  49.837
07/03/2018   24.17      7.08    38.726    31.051    27.261    17.756    11.198           4.818                  85.554
07/04/2018    7.15      0.67    37.403    33.609    26.646    13.912     7.150           1.728                  24.042
07/10/2018   17.41     14.00    21.509    15.930    13.020    10.110     8.487           3.240                  32.755
07/14/2018    9.34      0.67    50.904    38.123    29.266    18.297     9.340           2.224                  40.686
07/20/2018   13.39      8.92    12.000    12.000     9.960     6.900     5.420           2.476                  17.082
07/21/2018   17.30     24.42    12.036     8.598     7.184     6.816     4.204           2.900                  19.765
08/08/2018   10.31      3.33    40.443    30.421    27.514    17.093     9.907           2.371                  40.519
08/11/2018   12.78      1.58    43.907    42.033    38.109    24.376    12.384           3.146                  76.682
08/17/2018   13.40     11.75    12.096     9.600     8.080     6.440     4.404           2.308                  14.864
08/24/2018  109.08     44.83    71.643    62.800    55.028    36.619    22.109          22.018                 806.260
08/30/2018   24.66      2.67    63.164    51.277    42.744    25.620    17.146           5.585                 143.084
08/31/2018   52.86     66.42     9.504     7.668     6.608     5.560     3.780           8.860                  49.262
10/06/2018   15.73     14.08     9.408     8.304     7.936     6.408     5.980           2.761                  17.692
10/27/2018  310.45     87.00    33.910    30.050    25.247    16.440    12.206          59.287                 974.702
11/01/2018   28.66     17.92     9.552     8.472     8.048     6.860     5.426           4.984                  34.190
11/02/2018   13.88     16.75     4.848     4.800     4.016     3.208     2.584           2.183                   7.004
11/05/2018   16.53     44.33     4.752     3.576     3.184     2.400     1.788           2.567                   6.162
11/23/2018   12.88     15.67     4.848     3.624     3.216     2.408     2.204           2.000                   4.815
01/31/2019  107.84     66.75     7.320     5.904     4.800     4.440     4.408          17.929                  79.603
03/07/2019   26.34     38.58     7.248     5.904     4.736     3.688     2.580           4.161                  15.347
03/18/2019   17.51     13.33     7.248     6.072     4.848     3.632     2.816           2.777                  10.087
04/03/2019   67.89     45.50     9.648     8.472     8.048     7.552     6.592          11.827                  89.316
04/23/2019   14.41     41.50     4.848     3.624     3.216     2.000     1.588           2.233                   4.465
04/26/2019   17.17     10.00    14.304    12.360    12.228    10.020     7.990           3.089                  30.951
04/28/2019   50.98     28.58     7.248     6.288     5.648     5.224     4.992           8.474                  44.270
05/03/2019   61.59     48.75     9.648     8.424     7.360     6.400     5.796          10.241                  65.546
05/11/2019   26.93     19.92     9.720     7.380     6.520     4.564     4.090           4.422                  20.182
05/20/2019   17.77     28.42     7.248     6.024     4.816     3.608     2.404           2.775                  10.012
05/27/2019   29.88     55.42     4.752     3.720     3.984     3.592     3.392           4.691                  16.849
07/03/2019   17.54      6.75    12.000    12.000    10.280     7.976     5.978           3.163                  25.231
07/17/2019   12.17      7.25    53.333    41.375    33.034    18.001     9.196           2.773                  49.909
07/27/2019   11.32      9.08    42.595    38.765    29.617    16.648     8.324           2.642                  43.979
07/31/2019   10.66      1.25    40.469    34.647    28.161    18.200    10.463           2.402                  43.709
08/01/2019   28.80     23.92    21.672    21.600    20.496    16.428    12.392           5.679                  93.295
08/19/2019    7.52      0.50    40.800    40.800    28.571    15.037     7.520           1.898                  28.535
09/02/2019   23.12      7.25    31.517    27.432    26.234    19.097    14.047           4.777                  91.226
09/07/2019   45.20     43.17    12.048    10.824     9.816     8.484     7.816           7.825                  66.387
09/23/2019   18.01      8.08    16.769    14.400    11.440     7.675     5.989           3.270                  25.096
09/25/2019   13.35     10.00    19.320    17.100    15.368    12.012     8.986           2.573                  30.904
10/02/2019   33.36     10.00    12.048    10.872     9.616     7.616     6.866           5.926                  45.135
10/09/2019   13.02      6.00     7.200     7.200     6.480     4.512     3.472           2.165                   9.769
10/15/2019   23.16     11.17    11.904     9.744     9.600     8.880     8.808           4.315                  38.316
11/02/2019   57.23     34.58     9.720     7.260     7.200     6.776     5.788           9.919                  67.211
11/11/2019   77.24     52.08    12.120     9.864     8.099     6.436     4.992          12.518                  80.565
11/15/2019   67.91     33.00     7.248     7.200     6.400     5.992     5.408          11.571                  69.336
11/16/2019   76.62     29.17     9.776     8.424     7.328     6.808     6.396          13.287                  90.457
11/18/2019   12.99     31.08     4.848     3.888     3.216     2.000     1.796           2.040                   4.081
11/22/2019   25.64     43.75     4.704     2.400     2.400     2.040     1.796           3.989                   8.137
12/17/2019   19.49     31.08     4.704     3.504     3.136     2.412     2.172           3.045                   7.344
12/19/2019   49.87     57.25     7.320     7.200     7.200     6.000     5.224           8.212                  49.271
03/02/2020   38.98     24.75     7.248     7.200     5.616     5.208     4.620           6.427                  33.473
03/29/2020   23.57     26.00     7.400     5.880     4.080     3.208     2.788           3.742                  12.004
05/11/2020   12.90     14.83     7.376     5.952     4.688     4.000     3.188           2.098                   8.392
05/14/2020   35.56      9.08    38.338    29.259    24.285    16.373    12.011           6.886                 112.752
05/23/2020   15.67      6.33    26.983    25.356    22.228    15.442    11.537           3.321                  51.280
06/04/2020   41.77     26.42     9.552     8.376     7.984     7.592     6.596           6.901                  52.391
06/07/2020   51.01     69.75    11.808     7.200     7.200     6.016     5.182           8.459                  50.892
07/06/2020   19.17      4.75    19.109    13.574    12.082     8.833     7.447           3.507                  30.977
08/01/2020   13.34      8.25    12.048    10.824     9.816     7.592     6.796           2.436                  18.491
08/02/2020   34.20     14.75    47.570    44.018    39.218    22.687    11.943           7.278                 165.108
08/03/2020   36.23     13.92    12.120     9.648     9.600     9.200     6.232           6.454                  59.381
08/28/2020   14.03      5.08    14.448    13.224    12.816    10.472     9.240           2.680                  28.065
08/29/2020  101.05     26.42    26.717    21.344    18.546    15.005    11.205          20.279                 304.293
09/24/2020   16.92     12.42     7.200     7.200     7.200     6.400     5.596           2.867                  18.351
09/25/2020   25.55     10.42     9.600     9.600     7.200     5.272     4.604           4.351                  22.938
10/02/2020   72.11     37.75    16.896    14.400    12.912    10.864     9.312          13.111                 142.441
10/04/2020   26.95     33.83     4.848     4.800     4.016     3.720     3.010           4.297                  15.986
10/10/2020   66.19     30.83    22.662    20.583    19.092    14.770    11.189          12.103                 178.767
10/26/2020   45.86     30.75     7.152     6.288     5.584     4.800     4.408           7.561                  36.292
12/04/2020  196.28     66.92     9.648     8.424     7.984     7.264     6.584          34.515                 250.720
12/08/2020   33.41     35.42     7.152     6.240     5.760     4.048     3.256           5.497                  22.254
